time_s,cart_pos_m,cart_vel_mps,pendulum_angle_rad,pendulum_ang_vel_radps,cart_accel_mps2,pendulum_ang_accel_radps2,applied_force_N
20.080000,-5.327539,-2.023724,2.055919,0.003810,-1.973836,15.997555,-0.722771
20.090000,-5.347876,-2.043743,2.056758,0.163988,-2.033232,16.039832,-0.795252
20.100000,-5.368417,-2.064463,2.059200,0.324633,-2.113694,16.091374,-0.877517
20.110000,-5.389169,-2.086089,2.063252,0.485840,-2.214511,16.152204,-0.968382
20.120000,-5.410143,-2.108822,2.068919,0.647703,-2.334908,16.222440,-1.066585
20.130000,-5.431350,-2.132851,2.076209,0.810319,-2.474046,16.302263,-1.170799
20.140000,-5.452805,-2.158360,2.085129,0.973784,-2.631019,16.391892,-1.279642
20.150000,-5.474522,-2.185525,2.095688,1.138192,-2.804852,16.491545,-1.391687
20.160000,-5.496521,-2.214506,2.107896,1.303643,-2.994494,16.601395,-1.505472
20.170000,-5.518819,-2.245460,2.121764,1.470247,-3.198811,16.721525,-1.619517
20.180000,-5.541437,-2.278528,2.137305,1.638109,-3.416570,16.851863,-1.732330
20.190000,-5.564397,-2.313837,2.154531,1.807328,-3.646410,16.992101,-1.842422
20.200000,-5.587722,-2.351498,2.173457,1.977996,-3.886818,17.141611,-1.948318
20.210000,-5.611436,-2.391605,2.194096,2.150194,-4.136089,17.299339,-2.048570
20.220000,-5.635562,-2.434240,2.216466,2.323998,-4.392285,17.463671,-2.141765
20.230000,-5.660129,-2.479462,2.240581,2.499470,-4.653176,17.632288,-2.226541
20.240000,-5.685160,-2.527301,2.266460,2.676625,-4.916141,17.801944,-2.301597
20.250000,-5.710683,-2.577775,2.294119,2.855481,-5.178131,17.968294,-2.365699
20.260000,-5.736725,-2.630856,2.323576,3.035979,-5.435501,18.125570,-2.417697
20.270000,-5.763310,-2.686470,2.354845,3.217975,-5.683882,18.266259,-2.456530
20.280000,-5.790463,-2.744495,2.387940,3.401238,-5.918056,18.380767,-2.481233
20.290000,-5.818207,-2.804758,2.422872,3.585449,-6.131834,18.457064,-2.490952
20.300000,-5.846563,-2.867028,2.459649,3.770174,-6.317914,18.480299,-2.484943
20.310000,-5.875552,-2.930984,2.498273,3.954784,-6.467690,18.432386,-2.462585
20.320000,-5.905187,-2.996224,2.538742,4.138497,-6.571263,18.291832,-2.423382
20.330000,-5.935481,-3.062228,2.581041,4.320258,-6.617360,18.033623,-2.366967
20.340000,-5.966434,-3.128352,2.625141,4.498726,-6.593541,17.629577,-2.293107
20.350000,-5.998046,-3.193826,2.671000,4.672277,-6.486620,17.049203,-2.201707
20.360000,-6.030304,-3.257757,2.718560,4.839004,-6.283334,16.261203,-2.092807
20.370000,-6.063191,-3.319139,2.767747,4.996730,-5.971360,15.235847,-1.966586
20.380000,-6.096675,-3.376805,2.818456,5.142886,-5.540584,13.948190,-1.823362
20.390000,-6.130711,-3.429518,2.870558,5.274726,-4.984886,12.382216,-1.663585
20.400000,-6.165244,-3.476053,2.923894,5.389517,-4.303941,10.535252,-1.487842
20.410000,-6.200207,-3.515202,2.978282,5.484543,-3.504587,8.421542,-1.296847
20.420000,-6.235520,-3.545819,3.033511,5.557218,-2.601729,6.074607,-1.091439
20.430000,-6.271093,-3.566979,3.089346,5.605463,-1.618448,3.547580,-0.872577
20.440000,-6.306825,-3.578018,3.145532,5.627799,-0.584573,0.909872,-0.641330
20.450000,-6.342617,-3.578608,3.201810,5.623536,0.465889,-1.759035,-0.398874
20.460000,-6.378363,-3.568760,3.257915,5.592777,1.497939,-4.377279,-0.146482
20.470000,-6.413959,-3.548816,3.313582,5.536400,2.478998,-6.868889,0.114487
20.480000,-6.449308,-3.519440,3.368563,5.456029,3.382010,-9.171305,0.382594
20.490000,-6.484319,-3.481511,3.422629,5.353777,4.187236,-11.239642,0.656332
20.500000,-6.518913,-3.436062,3.475574,5.232106,4.882941,-13.048198,0.934139
20.510000,-6.553019,-3.384225,3.527216,5.093690,5.465012,-14.589307,1.214405
20.520000,-6.586580,-3.327133,3.577401,4.941187,5.935699,-15.870183,1.495485
20.530000,-6.619548,-3.265863,3.626001,4.777102,6.301952,-16.908809,1.775713
20.540000,-6.651887,-3.201409,3.672912,4.603737,6.573797,-17.729956,2.053411
20.550000,-6.683568,-3.134662,3.718051,4.423134,6.762862,-18.361655,2.326904
20.560000,-6.714575,-3.066387,3.761357,4.237038,6.881180,-18.832430,2.594529
20.570000,-6.744894,-2.997234,3.802779,4.046927,6.940402,-19.169464,2.854650
20.580000,-6.774518,-2.927740,3.842286,3.854013,6.951253,-19.397468,3.105667
20.590000,-6.803448,-2.858342,3.879853,3.659279,6.923269,-19.538136,3.346030
20.600000,-6.831687,-2.789380,3.915467,3.463487,6.864669,-19.609983,3.574249
20.610000,-6.859239,-2.721123,3.949122,3.267246,6.782416,-19.628520,3.788905
20.620000,-6.886112,-2.653785,3.980813,3.071037,6.682311,-19.606524,3.988660
20.630000,-6.912318,-2.587521,4.010544,2.875217,6.569082,-19.554350,4.172268
20.640000,-6.937867,-2.522440,4.038319,2.680035,6.446526,-19.480279,4.338581
20.650000,-6.962771,-2.458619,4.064147,2.485679,6.317681,-19.390889,4.486562
20.660000,-6.987043,-2.396103,4.088036,2.292260,6.184927,-19.291330,4.615287
20.670000,-7.010697,-2.334922,4.109996,2.099862,6.050136,-19.185612,4.723957
20.680000,-7.033747,-2.275093,4.130037,1.908538,5.914769,-19.076823,4.811900
20.690000,-7.056204,-2.216619,4.148171,1.718314,5.779951,-18.967296,4.878575
20.700000,-7.078083,-2.159491,4.164407,1.529191,5.646547,-18.858756,4.923582
20.710000,-7.099398,-2.103685,4.178757,1.341141,5.515224,-18.752440,4.946657
20.720000,-7.120161,-2.049179,4.191233,1.154140,5.386517,-18.649202,4.947679
20.730000,-7.140386,-1.995945,4.201844,0.968152,5.260865,-18.549582,4.926668
20.740000,-7.160084,-1.943951,4.210599,0.783137,5.138642,-18.453862,4.883787
20.750000,-7.179269,-1.893160,4.217509,0.599057,5.020184,-18.362114,4.819340
20.760000,-7.197951,-1.843533,4.222583,0.415874,4.905807,-18.274235,4.733767
20.770000,-7.216143,-1.795029,4.225830,0.233554,4.795820,-18.189972,4.627645
20.780000,-7.233856,-1.747601,4.227257,0.052063,4.690530,-18.108950,4.501680
20.790000,-7.251099,-1.701202,4.226874,-0.128631,4.590250,-18.030681,4.356704
20.800000,-7.267883,-1.655779,4.224687,-0.308554,4.495293,-17.954588,4.193668
20.810000,-7.284217,-1.611281,4.220705,-0.487722,4.405964,-17.880005,4.013636
20.820000,-7.300111,-1.567645,4.214936,-0.666150,4.322560,-17.806188,3.817773
20.830000,-7.315573,-1.524809,4.207385,-0.843844,4.245351,-17.732316,3.607343
20.840000,-7.330610,-1.482712,4.198060,-1.020798,4.174561,-17.657484,3.383695
20.850000,-7.345229,-1.441289,4.186970,-1.196996,4.110351,-17.580698,3.148253
20.860000,-7.359438,-1.400476,4.174122,-1.372411,4.052800,-17.500857,2.902509
20.870000,-7.373241,-1.360208,4.159525,-1.547004,4.001876,-17.416730,2.648010
20.880000,-7.386643,-1.320420,4.143186,-1.720724,3.957415,-17.326928,2.386346
20.890000,-7.399650,-1.281045,4.125114,-1.893512,3.919087,-17.229861,2.119140
20.900000,-7.412266,-1.242029,4.105320,-2.065277,3.886355,-17.123675,1.848034
20.910000,-7.424493,-1.203317,4.083814,-2.235920,3.858452,-17.006197,1.574682
20.920000,-7.436333,-1.164857,4.060606,-2.405337,3.834351,-16.874867,1.300731
20.930000,-7.447790,-1.126614,4.035710,-2.573375,3.812695,-16.726616,1.027818
20.940000,-7.458865,-1.088579,4.009141,-2.739839,3.791751,-16.557762,0.757549
20.950000,-7.469561,-1.050762,3.980917,-2.904487,3.769375,-16.363898,0.491495
20.960000,-7.479881,-1.013196,3.951058,-3.067033,3.742973,-16.139773,0.231177
20.970000,-7.489827,-0.975935,3.919587,-3.227145,3.709475,-15.879185,-0.021943
20.980000,-7.499402,-0.939056,3.886527,-3.384446,3.665322,-15.574875,-0.266474
20.990000,-7.508610,-0.902684,3.851909,-3.538457,3.606401,-15.218430,-0.501101
21.000000,-7.517458,-0.866993,3.815770,-3.688607,3.528087,-14.800262,-0.724602
21.010000,-7.525953,-0.832202,3.778152,-3.834225,3.425302,-14.309699,-0.935847
21.020000,-7.534105,-0.798585,3.739103,-3.974525,3.292624,-13.735181,-1.133812
21.030000,-7.541930,-0.766468,3.698682,-4.108608,3.124475,-13.064619,-1.317585
21.040000,-7.549441,-0.736231,3.656956,-4.235460,2.915389,-12.285976,-1.486368
21.050000,-7.556662,-0.708312,3.614001,-4.353934,2.660355,-11.388075,-1.639485
21.060000,-7.563617,-0.683194,3.569909,-4.462786,2.355298,-10.361695,-1.776387
21.070000,-7.570337,-0.661385,3.524782,-4.560711,1.997633,-9.200871,-1.896651
21.080000,-7.576857,-0.643417,3.478736,-4.646354,1.586794,-7.904224,-1.999986
21.090000,-7.583220,-0.629813,3.431900,-4.718374,1.124791,-6.476338,-2.086232
21.100000,-7.589470,-0.621074,3.384418,-4.775484,0.616629,-4.928854,-2.155361
21.110000,-7.595659,-0.617615,3.336444,-4.816597,0.070519,-3.281006,-2.207474
21.120000,-7.601841,-0.619754,3.288142,-4.840853,-0.502286,-1.559348,-2.242801
21.130000,-7.608073,-0.627702,3.239684,-4.847651,-1.087990,0.203370,-2.261699
21.140000,-7.614414,-0.641505,3.191248,-4.836773,-1.671077,1.970168,-2.264644
21.150000,-7.620923,-0.661058,3.143008,-4.808371,-2.235467,3.702630,-2.252232
21.160000,-7.627654,-0.686099,3.095138,-4.762962,-2.765765,5.363901,-2.225167
21.170000,-7.634661,-0.716217,3.047802,-4.701431,-3.248377,6.921390,-2.184260
21.180000,-7.641993,-0.750876,3.001158,-4.624955,-3.672465,8.349077,-2.130417
21.190000,-7.649692,-0.789445,2.955348,-4.534946,-4.030530,9.628901,-2.064636
21.200000,-7.657793,-0.831247,2.910500,-4.432917,-4.318554,10.751083,-1.987995
21.210000,-7.666325,-0.875580,2.866725,-4.320456,-4.535829,11.713643,-1.901642
21.220000,-7.675311,-0.921738,2.824120,-4.199153,-4.684517,12.521287,-1.806788
21.230000,-7.684764,-0.969057,2.782766,-4.070513,-4.769032,13.183874,-1.704695
21.240000,-7.694694,-1.016924,2.742730,-3.935917,-4.795374,13.714785,-1.596667
21.250000,-7.705102,-1.064793,2.704064,-3.796606,-4.770520,14.129443,-1.484037
21.260000,-7.715988,-1.112188,2.666810,-3.653663,-4.701899,14.444046,-1.368159
21.270000,-7.727343,-1.158710,2.630999,-3.508005,-4.596957,14.674558,-1.250392
21.280000,-7.739158,-1.204032,2.596656,-3.360398,-4.462867,14.836030,-1.132094
21.290000,-7.751419,-1.247893,2.563796,-3.211468,-4.306329,14.942163,-1.014611
21.300000,-7.764111,-1.290102,2.532430,-3.061704,-4.133452,15.005091,-0.899259
21.310000,-7.777215,-1.330522,2.502564,-2.911485,-3.949708,15.035296,-0.787324
21.320000,-7.790715,-1.369075,2.474200,-2.761080,-3.759923,15.041647,-0.680040
21.330000,-7.804590,-1.405720,2.447341,-2.610694,-3.568326,15.031525,-0.578592
21.340000,-7.818822,-1.440453,2.421985,-2.460471,-3.378587,15.010970,-0.484093
21.350000,-7.833393,-1.473308,2.398131,-2.310494,-3.193860,14.984829,-0.397586
21.360000,-7.848283,-1.504352,2.375775,-2.160788,-3.016833,14.956920,-0.320029
21.370000,-7.863474,-1.533674,2.354915,-2.011358,-2.849801,14.930204,-0.252293
21.380000,-7.878951,-1.561386,2.335547,-1.862176,-2.694708,14.906923,-0.195147
21.390000,-7.894697,-1.587616,2.317670,-1.713199,-2.553192,14.888737,-0.149261
21.400000,-7.910699,-1.612504,2.301283,-1.564374,-2.426625,14.876835,-0.115194
21.410000,-7.926943,-1.636203,2.286383,-1.415636,-2.316143,14.872036,-0.093394
21.420000,-7.943419,-1.658882,2.272970,-1.266910,-2.222673,14.874874,-0.084190
21.430000,-7.960118,-1.680714,2.261045,-1.118115,-2.146955,14.885667,-0.087794
21.440000,-7.977031,-1.701880,2.250608,-0.969170,-2.089570,14.904584,-0.104296
21.450000,-7.994154,-1.722567,2.241662,-0.819996,-2.050946,14.931689,-0.133666
21.460000,-8.011482,-1.742964,2.234209,-0.670509,-2.031375,14.966985,-0.175753
21.470000,-8.029013,-1.763261,2.228253,-0.520628,-2.031027,15.010445,-0.230284
21.480000,-8.046747,-1.783650,2.223798,-0.370273,-2.049951,15.062034,-0.296870
21.490000,-8.064687,-1.804323,2.220850,-0.219361,-2.088087,15.121726,-0.375007
21.500000,-8.082835,-1.825473,2.219413,-0.067811,-2.145272,15.189520,-0.464082
21.510000,-8.101199,-1.847289,2.219496,0.084457,-2.221243,15.265437,-0.563373
21.520000,-8.119784,-1.869959,2.221105,0.237525,-2.315641,15.349521,-0.672062
21.530000,-8.138601,-1.893664,2.224249,0.391475,-2.428009,15.441832,-0.789236
21.540000,-8.157661,-1.918580,2.228938,0.546389,-2.557797,15.542433,-0.913893
21.550000,-8.176978,-1.944877,2.235181,0.702351,-2.704359,15.651364,-1.044957
21.560000,-8.196564,-1.972719,2.242989,0.859444,-2.866945,15.768620,-1.181281
21.570000,-8.216437,-2.002264,2.252373,1.017749,-3.044698,15.894112,-1.321655
21.580000,-8.236615,-2.033657,2.263348,1.177347,-3.236644,16.027622,-1.464819
21.590000,-8.257117,-2.067039,2.275925,1.338323,-3.441675,16.168752,-1.609474
21.600000,-8.277963,-2.102533,2.290119,1.500751,-3.658531,16.316849,-1.754287
21.610000,-8.299176,-2.140249,2.305945,1.664691,-3.885769,16.470927,-1.897906
21.620000,-8.320776,-2.180281,2.323418,1.830191,-4.121729,16.629564,-2.038967
21.630000,-8.342789,-2.222705,2.342554,1.997287,-4.364501,16.790790,-2.176110
21.640000,-8.365238,-2.267582,2.363369,2.165996,-4.611868,16.951946,-2.307984
21.650000,-8.388148,-2.314938,2.385878,2.336288,-4.861234,17.109502,-2.433262
21.660000,-8.411545,-2.364793,2.410099,2.508135,-5.109591,17.258907,-2.550648
21.670000,-8.435453,-2.417121,2.436047,2.681435,-5.353389,17.394329,-2.658890
21.680000,-8.459897,-2.471850,2.463734,2.855996,-5.588437,17.508401,-2.756789
21.690000,-8.484898,-2.528859,2.493172,3.031539,-5.809815,17.591976,-2.843206
21.700000,-8.510481,-2.587981,2.524367,3.207695,-6.011798,17.633880,-2.917077
21.710000,-8.536664,-2.648998,2.557325,3.384006,-6.187790,17.620705,-2.977415
21.720000,-8.563465,-2.711617,2.592043,3.559851,-6.330231,17.536599,-3.023322
21.730000,-8.590899,-2.775460,2.628516,3.734430,-6.430596,17.363198,-3.053993
21.740000,-8.618977,-2.840059,2.666726,3.906751,-6.479500,17.079822,-3.068726
